iso3,year,region,luminosity_mean,luminosity_sum
CHN,2018,Anhui,1.0234964859242175,788139.375
CHN,2018,Beijing,4.565214332526215,456265.78125
CHN,2018,Chongqing,0.6782190362584681,301339.5
CHN,2018,Fujian,1.1914120291227412,756180.875
CHN,2018,Gansu,0.1477197053166649,353143.75
CHN,2018,Guangdong,1.957547951745448,1771322.5
CHN,2018,Guangxi,0.3488885399579516,421337.6875
CHN,2018,Guizhou,0.4613600267179222,424615.46875
CHN,2018,Hainan,0.9575605287363144,161363.3125
CHN,2018,Hebei,0.8372529877206799,948302.875
CHN,2018,Heilongjiang,0.179621389815069,565921.4375
CHN,2018,Henan,1.01917456898175,947189.25
CHN,2018,Hong Kong,18.088474097124823,103176.65625
CHN,2018,Hubei,0.5154175483836534,521477.3125
CHN,2018,Hunan,0.408591324409398,456394.875
CHN,2018,Jiangsu,3.489244324425718,1971761.5
CHN,2018,Jiangxi,0.3752426680224719,330091.21875
CHN,2018,Jilin,0.3522663050426758,432575.625
CHN,2018,Liaoning,0.8810978276999267,795636.625
CHN,2018,Macau,106.18797063253012,17627.203125
CHN,2018,Nei Mongol,0.0814663951975966,605860.9375
CHN,2018,Ningxia Hui,0.7056901694194863,214181.90625
CHN,2018,Qinghai,0.029675372625454,121962.546875
CHN,2018,Shaanxi,0.6040090562233437,709373.0
CHN,2018,Shandong,1.6828679150461527,1513581.5
CHN,2018,Shanghai,15.465359398736709,580275.75
CHN,2018,Shanxi,0.660149665597303,607040.625
CHN,2018,Sichuan,0.2923120148034279,766706.9375
CHN,2018,Tianjin,6.007947060453615,422767.21875
CHN,2018,Xinjiang Uygur,0.0969053866722975,960071.125
CHN,2018,Xinjiang Uygur,0.0,0.0
CHN,2018,Xinjiang Uygur,0.0,0.0
CHN,2018,Xizang,0.0089631888272618,55325.54296875
CHN,2018,Xizang,0.0,0.0
CHN,2018,Xizang,0.0001976910652539,1.5564217567443848
CHN,2018,Yunnan,0.2710500541891864,534955.5
CHN,2018,Zhejiang,2.4659544639362023,1354388.5
CHN,2019,Anhui,1.156755570446441,890755.0
CHN,2019,Beijing,5.333168449331626,533018.1875
CHN,2019,Chongqing,0.7315177606851072,325020.65625
CHN,2019,Fujian,1.2759763381666411,809853.25
CHN,2019,Gansu,0.1491986017098393,356679.25
CHN,2019,Guangdong,2.1608427969604405,1955277.5
CHN,2019,Guangxi,0.3940497488111276,475876.9375
CHN,2019,Guizhou,0.4399109556519434,404874.6875
CHN,2019,Hainan,1.0151950494021305,171075.59375
CHN,2019,Hebei,0.9866124244682316,1117472.75
CHN,2019,Heilongjiang,0.1932359667178203,608816.0
CHN,2019,Henan,1.174976516324517,1091986.75
CHN,2019,Hong Kong,17.65316691137798,100693.6640625
CHN,2019,Hubei,0.593100727249725,600073.8125
CHN,2019,Hunan,0.4435061484105583,495394.59375
CHN,2019,Jiangsu,3.7292044551643344,2107362.25
CHN,2019,Jiangxi,0.4297368613259003,378028.34375
CHN,2019,Jilin,0.419290252520605,514879.625
CHN,2019,Liaoning,0.9504199030792708,858234.875
CHN,2019,Macau,97.68068759412652,16214.994140625
CHN,2019,Nei Mongol,0.0921830465152146,685560.0625
CHN,2019,Ningxia Hui,0.6833292765899963,207395.21875
CHN,2019,Qinghai,0.0320300313317311,131639.9375
CHN,2019,Shaanxi,0.6404543203958308,752175.8125
CHN,2019,Shandong,1.8514522362537051,1665207.25
CHN,2019,Shanghai,16.064050798219665,602739.25
CHN,2019,Shanxi,0.7588430482301125,697794.125
CHN,2019,Sichuan,0.3205463710861159,840763.0
CHN,2019,Tianjin,6.53653116473397,459962.625
CHN,2019,Xinjiang Uygur,0.1067569946374916,1057674.0
CHN,2019,Xinjiang Uygur,0.0,0.0
CHN,2019,Xinjiang Uygur,2.236830313112756e-05,3.378351926803589
CHN,2019,Xizang,0.0108700405660305,67095.640625
CHN,2019,Xizang,0.0001909107600036,4.793960094451904
CHN,2019,Xizang,0.0,0.0
CHN,2019,Yunnan,0.2928123389714746,577906.4375
CHN,2019,Zhejiang,2.6777622511311185,1470720.75
CHN,2020,Anhui,1.247006834656631,960252.625
CHN,2020,Beijing,5.491489609181142,548841.4375
CHN,2020,Chongqing,0.7572778578019851,336466.125
CHN,2020,Fujian,1.266263276103565,803688.4375
CHN,2020,Gansu,0.1539156427750964,367955.96875
CHN,2020,Guangdong,2.250805918653328,2036682.25
CHN,2020,Guangxi,0.396212097060672,478488.3125
CHN,2020,Guizhou,0.3980598268496104,366356.75
CHN,2020,Hainan,1.1585700827819485,195236.4375
CHN,2020,Hebei,1.0808834435776369,1224247.5
CHN,2020,Heilongjiang,0.1972808656032831,621560.0
CHN,2020,Henan,1.2677024680186233,1178163.375
CHN,2020,Hong Kong,18.05519016260519,102986.8046875
CHN,2020,Hubei,0.6348206634597042,642284.25
CHN,2020,Hunan,0.4255656466092985,475355.125
CHN,2020,Jiangsu,4.002400472839176,2261744.5
CHN,2020,Jiangxi,0.4634671125325973,407699.96875
CHN,2020,Jilin,0.4539697441894365,557465.3125
CHN,2020,Liaoning,0.9640940923980572,870582.75
CHN,2020,Macau,86.08778473268072,14290.572265625
CHN,2020,Nei Mongol,0.0971634026911326,722598.6875
CHN,2020,Ningxia Hui,0.759874514838208,230627.234375
CHN,2020,Qinghai,0.0344196020040434,141460.8125
CHN,2020,Shaanxi,0.6420437467697399,754042.5
CHN,2020,Shandong,2.031844906527197,1827453.5
CHN,2020,Shanghai,16.288741638016045,611169.875
CHN,2020,Shanxi,0.8136645641890055,748205.25
CHN,2020,Sichuan,0.3424352130804535,898175.375
CHN,2020,Tianjin,6.741885072049795,474412.96875
CHN,2020,Xinjiang Uygur,0.1214533489635525,1203275.25
CHN,2020,Xinjiang Uygur,0.0,0.0
CHN,2020,Xinjiang Uygur,8.773858014295846e-05,13.251420974731444
CHN,2020,Xizang,0.0126810005671905,78273.84375
CHN,2020,Xizang,0.0,0.0
CHN,2020,Xizang,0.0,0.0
CHN,2020,Yunnan,0.2893782987888881,571128.875
CHN,2020,Zhejiang,2.983129944377179,1638439.375
CHN,2021,Anhui,1.3470714736522234,1037307.0
CHN,2021,Beijing,5.76900876991115,576577.8125
CHN,2021,Chongqing,0.821589515203349,365040.4375
CHN,2021,Fujian,1.5425930331672162,979073.0
CHN,2021,Gansu,0.1720952213931534,411416.6875
CHN,2021,Guangdong,2.841039798069995,2570766.0
CHN,2021,Guangxi,0.4955180258136209,598415.8125
CHN,2021,Guizhou,0.4342697961441008,399682.8125
CHN,2021,Hainan,1.5448975239592917,260338.40625
CHN,2021,Hebei,1.1881165926211068,1345703.625
CHN,2021,Heilongjiang,0.2136108078212804,673009.6875
CHN,2021,Henan,1.4445731458656357,1342541.5
CHN,2021,Hong Kong,19.454354948281907,110967.640625
CHN,2021,Hubei,0.7381997974810157,746878.8125
CHN,2021,Hunan,0.4749100489169164,530472.625
CHN,2021,Jiangsu,4.254189103817574,2404029.5
CHN,2021,Jiangxi,0.5619872390226379,494365.5625
CHN,2021,Jilin,0.5111425969010871,627672.375
CHN,2021,Liaoning,1.036993524959967,936411.375
CHN,2021,Macau,100.27630835843374,16645.8671875
CHN,2021,Nei Mongol,0.1021069073677181,759363.25
CHN,2021,Ningxia Hui,0.8311405297077168,252256.96875
CHN,2021,Qinghai,0.0408549992566712,167909.59375
CHN,2021,Shaanxi,0.7341334090005373,862196.375
CHN,2021,Shandong,2.27663118769499,2047615.75
CHN,2021,Shanghai,16.860636376962233,632627.9375
CHN,2021,Shanxi,0.9095015224838237,836332.125
CHN,2021,Sichuan,0.3736815673150315,980131.625
CHN,2021,Tianjin,7.255383306332424,510546.8125
CHN,2021,Xinjiang Uygur,0.1202120425496179,1190977.25
CHN,2021,Xinjiang Uygur,0.0,0.0
CHN,2021,Xinjiang Uygur,0.0003166013846476,47.817256927490234
CHN,2021,Xizang,0.0152662089052153,94231.1171875
CHN,2021,Xizang,0.0,0.0
CHN,2021,Xizang,0.0,0.0
CHN,2021,Yunnan,0.3273465133729994,646064.5
CHN,2021,Zhejiang,3.250877584276312,1785495.75
IND,2023,Andaman and Nicobar,0.0933430025362855,3387.604248046875
IND,2023,Andhra Pradesh,0.7537387144069758,586062.0
IND,2023,Arunachal Pradesh,0.1124609948971443,8801.759765625
IND,2023,Arunachal Pradesh,0.0342529699676993,12165.9013671875
IND,2023,Assam,0.5301916793234085,216781.0625
IND,2023,Bihar,1.5764842275849775,769480.375
IND,2023,Chandigarh,26.413337755503143,16798.8828125
IND,2023,Chhattisgarh,0.7207836969246287,489487.8125
IND,2023,Dadra and Nagar Haveli,3.473803392838966,8531.6611328125
IND,2023,Daman and Diu,10.742145143072287,4457.990234375
IND,2023,Goa,2.1142388606959623,37912.53125
IND,2023,Gujarat,1.2015925754968424,1129783.0
IND,2023,Haryana,2.533699615796542,596159.25
IND,2023,Himachal Pradesh,0.2321240293487977,70367.703125
IND,2023,Himachal Pradesh,0.0214743636795694,36.24872589111328
IND,2023,Himachal Pradesh,0.0,0.0
IND,2023,Jammu and Kashmir,0.3195544835050135,186754.03125
IND,2023,Jharkhand,0.9338269260931152,381051.8125
IND,2023,Karnataka,1.2414584402604067,1148938.75
IND,2023,Kerala,1.1133516311166876,199651.78125
IND,2023,Lakshadweep,1.2556214849632907,208.43316650390625
IND,2023,Madhya Pradesh,0.7917830066892062,1242619.5
IND,2023,Maharashtra,1.1465698673229512,1746596.25
IND,2023,Manipur,0.244694756988938,28070.6484375
IND,2023,Meghalaya,0.2603000328309272,30326.515625
IND,2023,Mizoram,0.0640999044966958,6925.73828125
IND,2023,Nagaland,0.222951006629216,19228.85546875
IND,2023,NCT of Delhi,28.24468068438205,225336.0625
IND,2023,Odisha,0.7313585391423508,567861.875
IND,2023,Puducherry,4.035062693821565,10571.8642578125
IND,2023,Punjab,2.3588341213987243,643537.125
IND,2023,Rajasthan,0.6914186176939079,1234064.0
IND,2023,Sikkim,0.1299619224450107,4844.98046875
IND,2023,Tamil Nadu,1.5445670764899713,959049.5
IND,2023,Telangana,1.4128283574005938,795625.8125
IND,2023,Tripura,0.7206556065390053,38743.88671875
IND,2023,Uttar Pradesh,1.669481611653027,2104289.75
IND,2023,Uttarakhand,0.6243583946517198,177001.234375
IND,2023,Uttarakhand,0.0,0.0
IND,2023,Uttarakhand,0.0,0.0
IND,2023,West Bengal,1.437315456143088,626485.5625
IND,2012,Andaman and Nicobar,0.060141155689012,2182.642822265625
IND,2012,Andhra Pradesh,0.3732912052756128,290248.84375
IND,2012,Arunachal Pradesh,0.0656699444595285,5139.658203125
IND,2012,Arunachal Pradesh,0.0130404849381859,4631.693359375
IND,2012,Assam,0.4082605570678426,166926.71875
IND,2012,Bihar,0.3480448510445627,169880.34375
IND,2012,Chandigarh,19.13771066725629,12171.583984375
IND,2012,Chhattisgarh,0.4618829654471694,313667.03125
IND,2012,Dadra and Nagar Haveli,2.9553310133346904,7258.29296875
IND,2012,Daman and Diu,7.62067194559488,3162.578857421875
IND,2012,Goa,1.1600367664998328,20801.779296875
IND,2012,Gujarat,0.5416576042448826,509287.0625
IND,2012,Haryana,1.618658013234619,380857.28125
IND,2012,Himachal Pradesh,0.1330344168835581,40328.984375
IND,2012,Himachal Pradesh,0.0010404750634143,1.756321907043457
IND,2012,Himachal Pradesh,0.0,0.0
IND,2012,Jammu and Kashmir,0.1934760505073406,113071.2734375
IND,2012,Jharkhand,0.5060230233008376,206484.71875
IND,2012,Karnataka,0.5940934385045518,549818.625
IND,2012,Kerala,0.2571644970723546,46116.0234375
IND,2012,Lakshadweep,0.5453512352633189,90.52830505371094
IND,2012,Madhya Pradesh,0.3104067159043554,487150.4375
IND,2012,Maharashtra,0.4936735757944966,752024.3125
IND,2012,Manipur,0.0496503419828796,5695.73828125
IND,2012,Meghalaya,0.1616982507875131,18838.81640625
IND,2012,Mizoram,0.0257244061737882,2779.419189453125
IND,2012,Nagaland,0.1133506251485558,9776.1513671875
IND,2012,NCT of Delhi,28.33293118576084,226040.125
IND,2012,Odisha,0.3494128872764177,271300.9375
IND,2012,Puducherry,2.9726635183086834,7788.37841796875
IND,2012,Punjab,1.407281357671725,383934.5
IND,2012,Rajasthan,0.393468155772906,702273.375
IND,2012,Sikkim,0.1258258344789431,4690.787109375
IND,2012,Tamil Nadu,0.6407646621615093,397862.3125
IND,2012,Telangana,0.7386628686446095,415973.5625
IND,2012,Tripura,0.5758909057512741,30961.046875
IND,2012,Uttar Pradesh,0.8231318601763663,1037512.4375
IND,2012,Uttarakhand,0.4594959961533442,130263.8984375
IND,2012,Uttarakhand,0.0,0.0
IND,2012,Uttarakhand,0.0,0.0
IND,2012,West Bengal,1.0768870362170546,469384.90625
IND,2013,Andaman and Nicobar,0.0750880822133665,2725.0966796875
IND,2013,Andhra Pradesh,0.4021578471847107,312693.8125
IND,2013,Arunachal Pradesh,0.0776504566317159,6077.31298828125
IND,2013,Arunachal Pradesh,0.0135556673124109,4814.6748046875
IND,2013,Assam,0.4195441646917258,171540.28125
IND,2013,Bihar,0.3489446749020178,170319.546875
IND,2013,Chandigarh,18.78456969830975,11946.986328125
IND,2013,Chhattisgarh,0.473052307816906,321252.1875
IND,2013,Dadra and Nagar Haveli,3.500430625890676,8597.0576171875
IND,2013,Daman and Diu,8.717954042733433,3617.950927734375
IND,2013,Goa,1.3187414607963417,23647.671875
IND,2013,Gujarat,0.6257472841982562,588351.375
IND,2013,Haryana,1.915127001768016,450614.0625
IND,2013,Himachal Pradesh,0.1304789322506902,39554.296875
IND,2013,Himachal Pradesh,0.0011678879012428,1.9713947772979736
IND,2013,Himachal Pradesh,0.0,0.0
IND,2013,Jammu and Kashmir,0.208712297020978,121975.640625
IND,2013,Jharkhand,0.5596148120101752,228353.0625
IND,2013,Karnataka,0.6381328506982901,590576.0
IND,2013,Kerala,0.2801598877735954,50239.671875
IND,2013,Lakshadweep,0.6183510745864317,102.64627838134766
IND,2013,Madhya Pradesh,0.3939774683731427,618305.875
IND,2013,Maharashtra,0.5410661018707129,824218.4375
IND,2013,Manipur,0.0636955882465109,7306.966796875
IND,2013,Meghalaya,0.2136569817219714,24892.3203125
IND,2013,Mizoram,0.0415981134482072,4494.509765625
IND,2013,Nagaland,0.1223880545301575,10555.6025390625
IND,2013,NCT of Delhi,29.39224273000752,234491.3125
IND,2013,Odisha,0.3939655327851962,305893.75
IND,2013,Puducherry,3.027196147423664,7931.25390625
IND,2013,Punjab,1.4495090627519978,395455.0625
IND,2013,Rajasthan,0.4746629789184286,847192.25
IND,2013,Sikkim,0.1295268963334898,4828.7626953125
IND,2013,Tamil Nadu,0.7591086403518661,471344.21875
IND,2013,Telangana,0.78769661933715,443586.625
IND,2013,Tripura,0.6195271666093152,33307.01953125
IND,2013,Uttar Pradesh,0.8579198219676384,1081360.75
IND,2013,Uttarakhand,0.4430659443090305,125606.09375
IND,2013,Uttarakhand,0.0,0.0
IND,2013,Uttarakhand,0.0,0.0
IND,2013,West Bengal,1.0747996975029366,468475.09375
IND,2014,Andaman and Nicobar,0.081585988679926,2960.918701171875
IND,2014,Andhra Pradesh,0.406373305553412,315971.5
IND,2014,Arunachal Pradesh,0.0442375887409761,3462.2548828125
IND,2014,Arunachal Pradesh,0.0139739888674657,4963.25341796875
IND,2014,Assam,0.4472858931746533,182883.125
IND,2014,Bihar,0.4740774604639632,231396.734375
IND,2014,Chandigarh,19.6624226120283,12505.30078125
IND,2014,Chhattisgarh,0.5035763523313773,341981.21875
IND,2014,Dadra and Nagar Haveli,3.4843034278298046,8557.44921875
IND,2014,Daman and Diu,8.406521790286144,3488.70654296875
IND,2014,Goa,1.2176470921397502,21834.84765625
IND,2014,Gujarat,0.639265271133479,601061.5
IND,2014,Haryana,1.8871234997364976,444025.0625
IND,2014,Himachal Pradesh,0.1269884768157032,38496.17578125
IND,2014,Himachal Pradesh,0.0015085226551616,2.546386241912842
IND,2014,Himachal Pradesh,0.0,0.0
IND,2014,Jammu and Kashmir,0.2022245345812942,118184.0625
IND,2014,Jharkhand,0.5497379789194567,224322.78125
IND,2014,Karnataka,0.6603494151651854,611136.875
IND,2014,Kerala,0.3076380611320228,55167.1953125
IND,2014,Lakshadweep,0.6341971891472139,105.2767333984375
IND,2014,Madhya Pradesh,0.3946012362096452,619284.8125
IND,2014,Maharashtra,0.5305453931963214,808192.0
IND,2014,Manipur,0.0747636200661192,8576.658203125
IND,2014,Meghalaya,0.1718161242768612,20017.609375
IND,2014,Mizoram,0.0372428291718631,4023.938720703125
IND,2014,Nagaland,0.1367533866214187,11794.5693359375
IND,2014,NCT of Delhi,29.804395681875157,237779.46875
IND,2014,Odisha,0.4047168161937438,314241.5625
IND,2014,Puducherry,3.176442852457061,8322.2802734375
IND,2014,Punjab,1.344017232057767,366674.78125
IND,2014,Rajasthan,0.4835626410149095,863076.625
IND,2014,Sikkim,0.1187880094470895,4428.4169921875
IND,2014,Tamil Nadu,0.8503340014301405,527987.6875
IND,2014,Telangana,0.7684433288821332,432744.25
IND,2014,Tripura,0.6444114366327518,34644.84765625
IND,2014,Uttar Pradesh,0.8887720209925859,1120248.25
IND,2014,Uttarakhand,0.4239347400112172,120182.53125
IND,2014,Uttarakhand,0.0,0.0
IND,2014,Uttarakhand,0.0,0.0
IND,2014,West Bengal,1.0529004214540048,458929.8125
IND,2015,Andaman and Nicobar,0.0780554214018413,2832.787353515625
IND,2015,Andhra Pradesh,0.4554141105280757,354102.6875
IND,2015,Arunachal Pradesh,0.0417027623997795,3263.86669921875
IND,2015,Arunachal Pradesh,0.0150547464823095,5347.11474609375
IND,2015,Assam,0.5313795863874602,217266.765625
IND,2015,Bihar,0.6362792179455398,310567.25
IND,2015,Chandigarh,20.07714690202437,12769.0654296875
IND,2015,Chhattisgarh,0.5454750646070932,370434.84375
IND,2015,Dadra and Nagar Haveli,3.53773921009772,8688.6875
IND,2015,Daman and Diu,8.84644201807229,3671.2734375
IND,2015,Goa,1.1700327539454607,20981.02734375
IND,2015,Gujarat,0.7063816554957362,664166.875
IND,2015,Haryana,1.6521383536201826,388734.9375
IND,2015,Himachal Pradesh,0.12779322511026,38740.1328125
IND,2015,Himachal Pradesh,0.000676571475386,1.1420526504516602
IND,2015,Himachal Pradesh,0.0,0.0
IND,2015,Jammu and Kashmir,0.2004436423077581,117143.2734375
IND,2015,Jharkhand,0.5914312198875639,241335.875
IND,2015,Karnataka,0.7257344876955077,671649.125
IND,2015,Kerala,0.3553960163111668,63731.390625
IND,2015,Lakshadweep,0.6980515445571348,115.87655639648438
IND,2015,Madhya Pradesh,0.4165131971321414,653673.3125
IND,2015,Maharashtra,0.5993831413298427,913054.125
IND,2015,Manipur,0.0753557446667669,8644.5849609375
IND,2015,Meghalaya,0.2291491760617479,26697.25390625
IND,2015,Mizoram,0.0409366113449364,4423.037109375
IND,2015,Nagaland,0.1444143867866418,12455.3076171875
IND,2015,NCT of Delhi,30.1841626974179,240809.25
IND,2015,Odisha,0.4524170082864532,351278.28125
IND,2015,Puducherry,3.121418960221851,8178.11767578125
IND,2015,Punjab,1.2760023779415,348118.96875
IND,2015,Rajasthan,0.5131553919170968,915894.625
IND,2015,Sikkim,0.1252160985070748,4668.05615234375
IND,2015,Tamil Nadu,0.9124669038423752,566567.125
IND,2015,Telangana,0.820602168361911,462117.1875
IND,2015,Tripura,0.7045222171329192,37876.5234375
IND,2015,Uttar Pradesh,0.9133468735248266,1151223.5
IND,2015,Uttarakhand,0.4380145629698088,124174.0625
IND,2015,Uttarakhand,0.0,0.0
IND,2015,Uttarakhand,0.0,0.0
IND,2015,West Bengal,1.151165221670582,501760.6875
IND,2016,Andaman and Nicobar,0.0779615040849222,2829.37890625
IND,2016,Andhra Pradesh,0.4161046377035265,323538.0
IND,2016,Arunachal Pradesh,0.0334676384918226,2619.3447265625
IND,2016,Arunachal Pradesh,0.0145669079020765,5173.84521484375
IND,2016,Assam,0.4398662222132545,179849.421875
IND,2016,Bihar,0.7812190764578497,381312.25
IND,2016,Chandigarh,20.1157810043239,12793.63671875
IND,2016,Chhattisgarh,0.4814924606651401,326983.9375
IND,2016,Dadra and Nagar Haveli,3.4998918464983713,8595.734375
IND,2016,Daman and Diu,9.020966090926205,3743.700927734375
IND,2016,Goa,1.246351559885958,22349.576171875
IND,2016,Gujarat,0.729765960852465,686153.6875
IND,2016,Haryana,1.5094178191353722,355153.9375
IND,2016,Himachal Pradesh,0.1147314411407667,34780.4921875
IND,2016,Himachal Pradesh,0.0012787176534462,2.158475399017334
IND,2016,Himachal Pradesh,0.0,0.0
IND,2016,Jammu and Kashmir,0.1985952284957735,116063.0234375
IND,2016,Jharkhand,0.6077602091267332,247998.984375
IND,2016,Karnataka,0.6965685864015776,644656.8125
IND,2016,Kerala,0.3630973790603652,65112.4375
IND,2016,Lakshadweep,0.6249465482780733,103.74112701416016
IND,2016,Madhya Pradesh,0.4376337697862997,686819.8125
IND,2016,Maharashtra,0.6026972775964126,918102.625
IND,2016,Manipur,0.1220830050798922,14004.99609375
IND,2016,Meghalaya,0.1990091477316619,23185.759765625
IND,2016,Mizoram,0.0325612384749608,3518.111572265625
IND,2016,Nagaland,0.1219788351333959,10520.30859375
IND,2016,NCT of Delhi,27.08508946477814,216084.84375
IND,2016,Odisha,0.4098309706509644,318212.4375
IND,2016,Puducherry,3.0978388895515265,8116.337890625
IND,2016,Punjab,1.24711794864746,340238.71875
IND,2016,Rajasthan,0.4831502065463974,862340.5
IND,2016,Sikkim,0.0995789360079131,3712.302734375
IND,2016,Tamil Nadu,0.8756399798363069,543700.625
IND,2016,Telangana,0.7853264440356286,442251.875
IND,2016,Tripura,0.557160203768461,29954.046875
IND,2016,Uttar Pradesh,1.1081867911729588,1396808.5
IND,2016,Uttarakhand,0.4133687273583474,117187.140625
IND,2016,Uttarakhand,0.0,0.0
IND,2016,Uttarakhand,0.0,0.0
IND,2016,West Bengal,1.0880999754515086,474272.3125
IND,2017,Andaman and Nicobar,0.0821025507407796,2979.665771484375
IND,2017,Andhra Pradesh,0.5016836754379196,390079.125
IND,2017,Arunachal Pradesh,0.0447260540361671,3500.484619140625
IND,2017,Arunachal Pradesh,0.0165370921851156,5873.611328125
IND,2017,Assam,0.4540481549283029,185648.03125
IND,2017,Bihar,1.012348288974163,494126.1875
IND,2017,Chandigarh,21.07042766067217,13400.7919921875
IND,2017,Chhattisgarh,0.5598525356903572,380198.65625
IND,2017,Dadra and Nagar Haveli,3.5194660398004887,8643.80859375
IND,2017,Daman and Diu,9.002574359939759,3736.068359375
IND,2017,Goa,1.388672637428898,24901.677734375
IND,2017,Gujarat,0.820766324590157,771715.6875
IND,2017,Haryana,1.6877216660574943,397107.40625
IND,2017,Himachal Pradesh,0.147315364946709,44658.2109375
IND,2017,Himachal Pradesh,0.0029909181368859,5.048669815063477
IND,2017,Himachal Pradesh,0.0,0.0
IND,2017,Jammu and Kashmir,0.2267592762910235,132522.65625
IND,2017,Jharkhand,0.7293594260808618,297618.03125
IND,2017,Karnataka,0.8078469839811988,747642.1875
IND,2017,Kerala,0.4641143872856545,83227.3125
IND,2017,Lakshadweep,0.8042324020201901,133.50257873535156
IND,2017,Madhya Pradesh,0.5655906834102845,887634.625
IND,2017,Maharashtra,0.7042588800930597,1072813.75
IND,2017,Manipur,0.1731912486270561,19867.98046875
IND,2017,Meghalaya,0.2351334440393628,27394.45703125
IND,2017,Mizoram,0.0420675722391967,4545.23291015625
IND,2017,Nagaland,0.152946997884709,13191.2197265625
IND,2017,NCT of Delhi,27.202184914765606,217019.03125
IND,2017,Odisha,0.4908284666197865,381102.78125
IND,2017,Puducherry,3.218740681655534,8433.1005859375
IND,2017,Punjab,1.4885026070302765,406093.28125
IND,2017,Rajasthan,0.5293989998481647,944886.6875
IND,2017,Sikkim,0.1165770960468079,4345.994140625
IND,2017,Tamil Nadu,0.9574408375985236,594492.25
IND,2017,Telangana,0.8858546837043456,498863.75
IND,2017,Tripura,0.6600443563762509,35485.3046875
IND,2017,Uttar Pradesh,1.4983965980268874,1888646.5
IND,2017,Uttarakhand,0.4658771336505663,132072.90625
IND,2017,Uttarakhand,0.0,0.0
IND,2017,Uttarakhand,0.0,0.0
IND,2017,West Bengal,1.2543772885158946,546747.9375
IND,2018,Andaman and Nicobar,0.0917516351206016,3329.850341796875
IND,2018,Andhra Pradesh,0.5741313147876637,446410.0625
IND,2018,Arunachal Pradesh,0.0438929126505302,3435.27880859375
IND,2018,Arunachal Pradesh,0.0165073741964416,5863.05615234375
IND,2018,Assam,0.4324904982720796,176833.6875
IND,2018,Bihar,1.2500222803160834,610134.625
IND,2018,Chandigarh,20.40760428950472,12979.236328125
IND,2018,Chhattisgarh,0.5769141922088631,391785.3125
IND,2018,Dadra and Nagar Haveli,3.490801385637215,8573.408203125
IND,2018,Daman and Diu,8.672473879894579,3599.07666015625
IND,2018,Goa,1.4819698635818648,26574.68359375
IND,2018,Gujarat,0.8589238841654985,807592.875
IND,2018,Haryana,1.745684351784166,410745.5625
IND,2018,Himachal Pradesh,0.1430550040491906,43366.6953125
IND,2018,Himachal Pradesh,0.0068030453406239,11.483540534973145
IND,2018,Himachal Pradesh,0.0,0.0
IND,2018,Jammu and Kashmir,0.2215999944389309,129507.46875
IND,2018,Jharkhand,0.7524491243805966,307039.875
IND,2018,Karnataka,0.8361647397282477,773849.5625
IND,2018,Kerala,0.5370399414470932,96304.6875
IND,2018,Lakshadweep,0.8385337002306099,139.19659423828125
IND,2018,Madhya Pradesh,0.6179748361469459,969846.0
IND,2018,Maharashtra,0.7592455769393621,1156576.25
IND,2018,Manipur,0.1844702105235056,21161.869140625
IND,2018,Meghalaya,0.2598440812597634,30273.39453125
IND,2018,Mizoram,0.038344919170712,4143.01513671875
IND,2018,Nagaland,0.1439649485996614,12416.544921875
IND,2018,NCT of Delhi,26.46242009275508,211117.1875
IND,2018,Odisha,0.5065971497769329,393346.34375
IND,2018,Puducherry,3.1765718183444656,8322.6181640625
IND,2018,Punjab,1.4857065785133057,405330.46875
IND,2018,Rajasthan,0.5391017851009816,962204.5
IND,2018,Sikkim,0.1057316595904305,3941.67626953125
IND,2018,Tamil Nadu,0.9799133098090248,608445.8125
IND,2018,Telangana,0.9558421114315344,538276.75
IND,2018,Tripura,0.763606700597076,41053.0234375
IND,2018,Uttar Pradesh,1.4357421386891138,1809674.0
IND,2018,Uttarakhand,0.4298271363843199,121852.984375
IND,2018,Uttarakhand,0.0,0.0
IND,2018,Uttarakhand,0.0,0.0
IND,2018,West Bengal,1.2769725114253725,556596.5625
IND,2019,Andaman and Nicobar,0.0953527631563085,3460.54248046875
IND,2019,Andhra Pradesh,0.6134541309771845,476985.125
IND,2019,Arunachal Pradesh,0.0812484215785312,6358.90771484375
IND,2019,Arunachal Pradesh,0.0185692254900183,6595.38037109375
IND,2019,Assam,0.438173497638631,179157.3125
IND,2019,Bihar,1.3392685192962903,653695.625
IND,2019,Chandigarh,20.18419258549528,12837.146484375
IND,2019,Chhattisgarh,0.5738617371393231,389712.375
IND,2019,Dadra and Nagar Haveli,3.410167383448697,8375.37109375
IND,2019,Daman and Diu,8.314153096762048,3450.37353515625
IND,2019,Goa,1.6088442405685366,28849.794921875
IND,2019,Gujarat,0.8959789968071914,842433.5
IND,2019,Haryana,1.8000481848086634,423536.9375
IND,2019,Himachal Pradesh,0.146923305772447,44539.359375
IND,2019,Himachal Pradesh,0.0073257905047086,12.365934371948242
IND,2019,Himachal Pradesh,0.0,0.0
IND,2019,Jammu and Kashmir,0.2125919314234625,124242.9765625
IND,2019,Jharkhand,0.7265849771108726,296485.90625
IND,2019,Karnataka,0.8832477916745455,817423.75
IND,2019,Kerala,0.6142984107068172,110159.0625
IND,2019,Lakshadweep,0.9368578439735504,155.51840209960938
IND,2019,Madhya Pradesh,0.6581050153753615,1032826.0625
