country_code,year,quarter,cu_pct,ip_index,electricity_twh,inflation_cpi_pct,gdp_per_capita_usd,unemployment_pct,trade_pct_gdp,m2_pct_gdp
JPN,2019,4,-1.0,98.41837,1047.4,0.46877615938395,40415.9567649547,2.351,35.2164181084145,252.624917818404
JPN,2020,1,-3.0,96.89956666666667,1011.03,-0.024995834027731,40028.7341726762,2.809,31.335208636773,280.389625791723
JPN,2020,2,-16.0,82.92659,1011.03,-0.024995834027731,40028.7341726762,2.809,31.335208636773,280.389625791723
JPN,2020,3,-16.0,88.91067,1011.03,-0.024995834027731,40028.7341726762,2.809,31.335208636773,280.389625791723
JPN,2020,4,-12.0,94.71249,1011.03,-0.024995834027731,40028.7341726762,2.809,31.335208636773,280.389625791723
JPN,2021,1,-7.0,96.62618333333334,1034.67,-0.233352779398264,40094.5599795288,2.808,36.7384462280698,281.640567720117
JPN,2021,2,-3.0,97.44633333333333,1034.67,-0.233352779398264,40094.5599795288,2.808,36.7384462280698,281.640567720117
JPN,2021,3,-2.0,93.77083333333333,1034.67,-0.233352779398264,40094.5599795288,2.808,36.7384462280698,281.640567720117
JPN,2021,4,-1.0,95.80602666666665,1034.67,-0.233352779398264,40094.5599795288,2.808,36.7384462280698,281.640567720117
JPN,2022,1,0.0,96.14016333333335,1040.57,2.49770278172255,34065.6438962526,2.614,46.8129868368938,284.211926366533
JPN,2022,2,-1.0,94.31760333333334,1040.57,2.49770278172255,34065.6438962526,2.614,46.8129868368938,284.211926366533
JPN,2022,3,0.0,97.23370333333332,1040.57,2.49770278172255,34065.6438962526,2.614,46.8129868368938,284.211926366533
JPN,2022,4,-1.0,96.29204666666668,1040.57,2.49770278172255,34065.6438962526,2.614,46.8129868368938,284.211926366533
JPN,2023,1,-1.0,94.13535,1006.73,3.26813365933163,33836.1756271617,2.6,45.1508795641248,274.876556923532
JPN,2023,2,-1.0,94.71249,1006.73,3.26813365933163,33836.1756271617,2.6,45.1508795641248,274.876556923532
JPN,2023,3,-2.0,94.16572333333333,1006.73,3.26813365933163,33836.1756271617,2.6,45.1508795641248,274.876556923532
JPN,2023,4,-2.0,95.16813,1006.73,3.26813365933163,33836.1756271617,2.6,45.1508795641248,274.876556923532
JPN,2024,1,-2.0,90.09533333333333,1016.39,2.73853681635241,32487.0778047567,2.5,46.4069516150859,267.0771148665
JPN,2024,2,-2.0,,1016.39,2.73853681635241,32487.0778047567,2.5,46.4069516150859,267.0771148665
JPN,2024,3,-3.0,,1016.39,2.73853681635241,32487.0778047567,2.5,46.4069516150859,267.0771148665
JPN,2024,4,-2.0,,1016.39,2.73853681635241,32487.0778047567,2.5,46.4069516150859,267.0771148665
